file,S,N,sum_A,min_S_per_N,var_S_per_N,mean_S_per_N,est_p,fragility,web_type,dispersion,robustness,robustness_hat,residRf,log10d,web_type_fac,.fitted,.resid,fstar,resid_simple,resid_fstar
data/A_HP_018.csv,21,14,113,4,9.780612244897958,8.071428571428571,0.3843537414965986,0.2590679636751101,HP,0.7460138290461569,0.703047619047619,0.7379995209186307,-0.037884417277270876,-0.12725312182656803,HP,0.03653058060654877,-0.07441499788381964,0.22253738306856133,-0.07441499788381964,0.052432189244207006
data/A_HP_019.csv,18,8,22,1,3.9375,2.75,0.1527777777777778,0.6968029369218761,HP,1.2130681818181819,0.3178888888888889,0.3604173937048185,0.014691825810765002,0.08388521154689287,HP,-0.024080945426922972,0.03877277123768798,0.7208838823487991,0.038772771237687964,0.0694119747080337
data/A_HP_020.csv,17,15,94,1,7.1288888888888895,6.266666666666667,0.3686274509803922,0.34640402436417517,HP,0.7182422472535114,0.45576470588235296,0.6528543710848377,-0.19783126975347187,-0.14372905310934064,HP,0.04126032968581751,-0.23909159943928937,0.30514369467835767,-0.23909159943928937,-0.09889931508464722
data/A_HP_021.csv,15,8,43,1,13.234375,5.375,0.35833333333333334,0.31244920019603717,HP,1.5799176356589146,0.40186666666666665,0.6855511251127911,-0.28568413313729624,0.1986344468840338,HP,-0.057022032693420835,-0.22866210044387542,0.369471232889458,-0.22866210044387542,-0.08798974260617509
data/A_HP_022.csv,18,15,61,1,2.3288888888888892,4.066666666666666,0.22592592592592592,0.5874832304029696,HP,0.44329487957903274,0.3923333333333333,0.44150132355953464,-0.02018343626369712,-0.3533072851306548,HP,0.10142399709404738,-0.1216074333577445,0.4860592333089222,-0.12160743335774449,0.0012503963394385198
data/A_HP_023.csv,8,8,36,3,2,4.5,0.5625,0.31442715602110777,HP,0.19444444444444442,0.6685,0.6836311369280843,-0.01707284397889225,-0.7112044607530305,HP,0.20416561502266697,-0.22123845900155922,0.1102615409984408,-0.22123845900155922,-0.13967800791187446
data/A_HP_024.csv,20,6,26,1,17.88888888888889,4.333333333333333,0.21666666666666667,0.36686768448530666,HP,3.2337606837606843,0.3024,0.6334364395657687,-0.33073231551469334,0.5097078765574244,HP,-0.14632194796565154,-0.1844103675490418,0.5131896324509582,-0.18441036754904183,-0.06871671346750774
data/A_HP_025.csv,40,17,90,1,17.148788927335637,5.294117647058823,0.1323529411764706,0.4989096516946363,HP,2.8104959630911184,0.18460000000000001,0.5143505654463985,-0.3164903483053637,0.44878296582233485,HP,-0.12883222095063765,-0.18765812735472606,0.6277418726452739,-0.1876581273547261,-0.11285295363606676
data/A_HP_026.csv,18,14,126,3,15.857142857142858,9,0.5,0.2115197178920891,HP,0.8809523809523809,0.733,0.7855691605771826,-0.05548028210791092,-0.055047566330905476,HP,0.015802516513395592,-0.07128279862130651,0.1957172013786935,-0.07128279862130651,0.0477919018169648
data/A_HP_027.csv,30,16,87,1,20.12109375,5.4375,0.18125,0.46215244169578873,HP,3.0297279094827583,0.1838,0.546324388637106,-0.3540475583042113,0.4814036276058751,HP,-0.1381966412306106,-0.2158509170736007,0.6003490829263993,-0.2158509170736007,-0.1298149424036473
data/A_HP_028.csv,15,3,8,2,0.8888888888888888,2.6666666666666665,0.17777777777777778,0.3741652531061443,HP,0.274074074074074,0.534,0.6265677661878474,-0.09183474689385568,-0.5621320444280112,HP,0.16137136492799345,-0.25320611182184916,0.21279388817815084,-0.25320611182184916,-0.12897583085942743
data/A_HP_029.csv,34,14,73,1,13.88265306122449,5.214285714285714,0.15336134453781514,0.4662345670120336,HP,2.254113289151277,0.31770588235294117,0.5427258240438831,-0.21605955063502524,0.3529757394016801,HP,-0.10132882019148326,-0.11473073044354198,0.5675633872035168,-0.11473073044354198,-0.01641148505700668
data/A_HP_030.csv,15,13,41,1,5.3609467455621305,3.1538461538461537,0.21025641025641026,0.7244178303321192,HP,1.34241593303507,0.2517333333333333,0.3415463245558574,-0.023848836334547485,0.12788709812418586,HP,-0.03671257631644053,0.012863739981893045,0.7611304066485597,0.012863739981893052,0.021840612892383093
data/A_HP_031.csv,31,24,157,1,16.24826388888889,6.541666666666667,0.2110215053763441,0.43253524022790724,HP,1.9596734955368353,0.3463225806451613,0.572776477734102,-0.22114217912693146,0.29218371885713723,HP,-0.08387724199158611,-0.13726493713534535,0.5164124822194933,-0.13726493713534538,-0.022491101230281363
data/A_HP_032.csv,13,13,29,1,1.5621301775147929,2.230769230769231,0.17159763313609466,1.0480595060215132,HP,0.5801013921805597,0.17015384615384616,0.16857992238858127,0.2182133521753593,-0.2364960922713973,HP,0.06789098324541336,0.15032236892994594,0.9801685227760999,0.150322368929946,0.01956772707311627
data/A_HP_033.csv,25,21,176,1,48.997732426303855,8.380952380952381,0.3352380952380952,0.2982440402763666,HP,3.886411049268192,0.28392,0.6993921264576037,-0.41783595972363347,0.5895487321845484,HP,-0.16924187928299494,-0.24859408044063852,0.46748591955936153,-0.24859408044063852,-0.12144766695135101
